Tour_ID	Site_ID	Site_Name	Plant_ID	Correct_Species	For	Lat	Long	HpA_plant	HpA_where	HpA_site	Albugo_tour	Developmental_state	R_diameter	Rosette_color	Herbivory	Disease_RL	Ath-Ath	Ath-other	Growing_on	Humidity_ground	Slope	Sun	Site_type	Site_category	Slope	Sun	Aspect	Ground_cover	Ground_type	Humidity_ground	Heterogeneity	Strata_herbs	Strata_shrubs	Strata_trees	Strata_wall_shrub	Strata_wall_tree	Strata_road	Strata_water	Elevation	Date	Time	Air_temp	Air_hum	Soil_temp	Soil_hum	Pop_size
BNE	P0096	Nazareth	PA1256		M	50.93634	3.62578	0		1	0	4	3	4, 5, 2007	3	1	6	3	5, 6	3	1	2	11	2	1	1	A	4	3, 5	3	1	45		15	5	15	20		-2	20180424	14:30	21.2	54.1	21.9	9.31	2000
BNE	P0188	Affligem	PA1259		M	50.89959	4.12158	0		1	0	3	3	1, 5	2	1	6	3	6	2	1	1	11	2	1	1	A	2	3	2	1	90					10		32	20180424	16:40	21.3	57.3	20.6	0.92	50
BNE	P0188	Affligem	PA1262		M	50.89959	4.12158	0		1	0	3	4	5, 8	3	1	6	3	6	2	1	1	11	2	1	1	A	2	3	2	1	90					10		32	20180424	16:40	21.3	57.3	20.6	0.92	50
BNE	P0189	Meerbeek	PA1266		M	50.88866	4.60247	0		1	0	3	2	1	3	1	6	6	6	2	1	2	11	2	1	2	A	3	3	2	1	70				20	10		37	20180424	19:07	19.5	55.2	17	4.37	100
BNE	P0189	Meerbeek	PA1268		M	50.88866	4.60247	0		1	0	4	4	1, 4, 2007	2	3	6	3	6	2	1	2	11	2	1	2	A	3	3	2	1	70				20	10		37	20180424	19:07	19.5	55.2	17	4.37	100
IRE	P0195	Gorey	PA1271		M	52.67437	-6.29735	0		1	0	3	3	1	4	5, 3	3	4	6, 4	3	1	4	6	1	1	3	A	3	2, 3	3	2	40				40	20		69	20180430	12:46	21	34.9	11.1	5.3	1000
IRE	P0195	Gorey	PA1273		M	52.67437	-6.29735	1		1	0	3	3	6, 7	2	2, 3	6	4	3, 4	3	1	3	6	1	1	3	A	3	2, 3	3	2	40				40	20		69	20180430	12:46	21	34.9	11.1	5.3	1000
IRE	P0196	New Ross	PA1275		M	52.39283	-6.94348	0		1	0	2	2	1, 4	3	3	4	3	6	3	3	3	6	1	2	3	N	2	3	3	1	15	30			25	30		8	20180430	16:44	25	30.5	16.5	10.33	5000
IRE	P0196	New Ross	PA1278		M	52.39283	-6.94348	0		1	0	3	4	1, 3, 2005	4	1	6	3	6	3	3	3	6	1	2	3	N	2	3	3	1	15	30			25	30		8	20180430	16:44	25	30.5	16.5	10.33	5000
IRE	P0197	Waterford	PA1283		M	52.26638	-7.10075	1		1	0	3	3	1, 4	4	2	4	3	4, 9	3	1	3	6	3	1	3	S, E	3	3, 4	3	2	35	5	5	10	40	5		30	20180430	18:08	16.6	49.8	15.3	8.96	1000
IRE	P0197	Waterford	PA1286		M	52.267076	-7.101335	0		1	0	2	3	1	1	3	6	4	6, 4	4	2	4	12	1	2	3	S, E	2	3, 4	3	2	40		40			20		30	20180430	18:08	16.6	49.8	15.3	8.96	1000
IRE	P0198	Stradbally	PA1287		M	52.13662	-7.46801	0		1	0	4	3	1, 5	1	1	6	3	2, 4	4	1	3	6	3	1	3	A	4	3, 4	4	1	30			40	20	10		76	20180501	10:18	9.3	88.2	9.1	5.9	200
IRE	P0198	Stradbally	PA1290		M	52.13662	-7.46801	0		1	0	3	4	1	4	3	6	3	4	4	1	3	6	3	1	3	A	4	3, 4	4	1	30			40	20	10		76	20180501	10:18	9.3	88.2	9.1	5.9	200
IRE	P0199	Dungarvan	PA1294		M	52.08537	-7.63043	0		1	0	3	3	1, 5	2	1	n/a	n/a	6, 4	4	1	3	2	1	1	3	A	4	3, 5	4	2	35	10	10		35	10		3	20180501	11:35	10.5	97.5	n/a	n/a	50
IRE	P0202	Bansha	PA1298		M	52.44792	-8.06358	0		1	0	3	4	6, 3	3	4, 3	6	3	6, 4	3	3	4	6	3	3	4	W	2	3, 4	3	1	60		20	20				63	20180501	17:47	12.1	87.5	11.7	1.02	20
IRE	P0200	Lismore	PA1300		M	52.13976	-7.9322	0		0	0	3	2	1	4	1	6	5	4	4	1	3	12	3	2	3	S	5	1, 4	4	1	5	5	5	20	20	35		23	20180501	12:54	12.4	92.8	12.4	23.08	300
IRE	P0200	Lismore	PA1303		M	52.13976	-7.9322	0		0	0	3	3	1, 5	2	3	6	4	4	4	1	3	12	3	2	3	S	5	1, 4	4	1	5	5	5	20	20	35		23	20180501	12:54	12.4	92.8	12.4	23.08	300
IRE	P0201	Cahir	PA1306		M	52.37443	-7.92707	0		1	0	3	5	3, 6, 2007	3	3	6	5	2, 4	3	5	3	7	3	5	3	A	1	1	3	1				30	40	30		41	20180501	16:26	13.4	92.1	n/a	n/a	300
IRE	P0201	Cahir	PA1309		M	52.37443	-7.92707	0		1	0	3	2	1	2	1	6	5	2, 4	3	5	3	7	3	5	3	A	1	1	3	1				30	40	30		41	20180501	16:26	13.4	92.1	n/a	n/a	300
IRE	P0203	Limerick	PA1313		M	52.66856	-8.55832	0		1	0	3	3	1, 5, 2006	2	1	2	2	4, 9	3	2	3	4	3	2	2	W	4	3, 5	3	1	20		15			65		34	20180502	8:43	12.1	62.9	9	18.06	400
IRE	P0203	Limerick	PA1315		M	52.66856	-8.55832	0		1	0	4	3	6, 5, 2008	4	1	6	1	4, 9	3	2	3	4	3	2	2	W	4	3, 5	3	1	20		15			65		34	20180502	8:43	12.1	62.9	9	18.06	400
IRE	P0204	Kilaloe	PA1318		M	52.812303	-8.456731	0		1	0	3	3	1, 3, 2005	1	1	6	3	4	3	3	2	2	3	3	2	S	4	3, 4	3	1	10	15		25		50		58	20180502	10:51	17.3	59.1	18.5	3.68	300
IRE	P0204	Kilaloe	PA1319		M	52.812303	-8.456731	0		1	0	3	2	1	2	1	6	3	4	3	3	3	2	3	3	2	S	4	3, 4	3	1	10	15		25		50		58	20180502	10:51	17.3	59.1	18.5	3.68	300
IRE	P0205	Bodyke	PA1325		M	52.89413	-8.5529	0		1	0	2	3	1, 8	3	1	3	3	4	4	1	3	4	3	1	2	A	4	3, 4	3	1	35	15		25		25		46	20180502	12:07	15.5	57	13.4	24.21	5000
IRE	P0205	Bodyke	PA1327		M	52.89413	-8.5529	0		1	0	2	4	1	2	1	4	6	6	4	1	3	4	3	1	2	A	4	3, 4	3	1	35	15		25		25		46	20180502	12:07	15.5	57	13.4	24.21	5000
IRE	P0206	Ennis	PA1332		M	52.83387	-8.99243	0		0	0	1	3	5	2	1	3	2	4	3	1	2	2	3	1	2	A	5	4, 5	3	1	70	5	10			15		7	20180502	13:30	17.4	52.3	13.7	16.12	300
IRE	P0206	Ennis	PA1334		M	52.83387	-8.99243	0		0	0	1	2	1	1	1	5	2	6, 9	3	1	2	2	3	1	2	A	5	4, 5	3	1	70	5	10			15		7	20180502	13:30	17.4	52.3	13.7	16.12	300
IRE	P0207	O'Dea	PA1336		M	52.91175	-9.06598	0		1	0	1	2	1	1	1	1	3	6, 4	3	3	2	4	3	2	1	W	3	3, 4	3	1	25	20	5			50		26	20180502	15:25	20.5	44.4	23.3	21.59	1000
IRE	P0207	O'Dea	PA1339		M	52.91175	-9.06598	0		1	0	1	3	1	4	1	5	4	4	3	3	2	4	3	2	1	W	3	3, 4	3	1	25	20	5			50		26	20180502	15:25	20.5	44.4	23.3	21.59	1000
IRE	P0208	Ballinrobe	PA1343		M	53.62622	-9.22583	0		1	0	2	3	1	3	1	6	4	6	4	1	1	6	3	1	2	A	2	3, 4	4	1	25		5	60		10		28	20180503	13:11	14.9	78.9	13	28.26	5000
IRE	P0208	Ballinrobe	PA1344		M	53.62622	-9.22583	1		1	1	3	2	1, 5	3	5, 3	3	6	6	4	1	1	6	3	1	2	A	2	3, 4	4	1	25		5	60		10		28	20180503	13:11	14.9	78.9	13	28.26	5000
IRE	P0209	Friary of Ross	PA1347		M	53.47957	-9.13189	0		1	0	3	4	1	3	1	6	3	1, 5	4	1	4	4	3	1	1	A	3	3, 5	3	2	60				10	30		15	20180503	14:59	13.4	84.9	17.1	15.93	300
IRE	P0209	Friary of Ross	PA1351		M	53.479157	-9.131787	0		1	0	2	3	1	1	3	2	3	6, 4	3	4	1	4	3	1	1	A	3	3, 5	3	2	60				10	30		15	20180503	14:59	13.4	84.9	17.1	15.93	300
IRE	P0210	Claregalway	PA1355		M	53.34742	-8.9437	0		1	0	1	3	1	3	3	5	6	6	4	1	3	4	3	1	2	A	2	3, 4	3	2	20		10	20		50		9	20180503	16:28	15.3	78.6	13.6	19.08	300
IRE	P0210	Claregalway	PA1358		M	53.34742	-8.9437	0		1	0	3	3	1	3	1	6	3	7	3	1	3	4	3	1	2	A	2	3, 4	3	2	20		10	20		50		9	20180503	16:28	15.3	78.6	13.6	19.08	300
IRE	P0211	Letterfrack	PA1360		M	53.55223	-9.94931	0		0	0	4	3	5, 7	3	3	6	3	3	4	1	1	4	3	2	1	S, W	2	2	4	1	90	10						29	20180504	11:54	15.5	83.9	17.8	4.34	50
IRE	P0211	Letterfrack	PA1364		M	53.55223	-9.94931	0		0	0	4	4	5, 7	4	1	6	1	3	4	1	1	4	3	2	1	S, W	2	2	4	1	90	10						29	20180504	11:54	15.5	83.9	17.8	4.34	50
IRE	P0212	Roundstone	PA1367		M	53.39631	-9.91893	0		0	0	2	3	1, 5	2	1	2	4	4	4	2	3	12	1	3	3	N	1	1	3	1				50		50		-5	20180504	13:35	16.5	76.1	17.3	7.54	100
IRE	P0212	Roundstone	PA1369		M	53.39631	-9.91893	0		0	0	3	3	1, 4	2	1	4	5	4	4	3	3	12	1	3	3	N	1	1	3	1				50		50		-5	20180504	13:35	16.5	76.1	17.3	7.54	100
IRE	P0213	Oughterard	PA1372		M	53.43545	-9.30709	0		1	0	3	4	1	3	1	6	4	4, 7	3	1	4	12	3	1	3	A	5	4	3	1	20	25	5			50		13	20180504	16:13	19	65.3	18.9	0.19	100
IRE	P0213	Oughterard	PA1374		M	53.43545	-9.30709	0		1	0	3	4	1	3	1	6	6	3, 7	3	1	4	12	3	1	3	A	5	4	3	1	20	25	5			50		13	20180504	16:13	19	65.3	18.9	0.19	100
IRE	P0214	Boleybeg	PA1379		M	53.27923	-9.13919	0		0	0	3	3	1	4	1	3	3	3, 4	3	1	3	12	1	2	1	S	2	2	3	1	10	5	5	10		70		58	20180504	17:28	18.9	65.7	16.1	12.95	100
IRE	P0214	Boleybeg	PA1382		M	53.27923	-9.13919	0		0	1	4	3	5, 6	3	5	5	5	3	3	1	1	12	1	2	1	S	2	2	3	1	10	5	5	10		70		58	20180504	17:28	18.9	65.7	16.1	12.95	100
IRE	P0215	Ballinasloe	PA1383		M	53.32991	-8.22293	0		1	0	3	3	1, 3	2	1	5	3	3, 4	3	3	3	12	1	3	3	S, E	4	2, 4	3	1	10			70		20		45	20180505	11:07	16.3	77.4	15.7	7.3	100
IRE	P0215	Ballinasloe	PA1386		M	53.32991	-8.22293	0		1	0	2	4	1	1	3	1	3	3, 4	3	2	3	12	1	3	3	S, E	4	2, 4	3	1	10			70		20		45	20180505	11:07	16.3	77.4	15.7	7.3	100
IRE	P0216	Athenry	PA1390		M	53.28877	-8.74147	0		0	0	4	3	2, 5	3	3	6	5	3	3	1	1	1	3	1	1	A	1	2	3	1	40			20		40		36	20180505	12:35	17.2	68.9	17	14.61	100
IRE	P0216	Athenry	PA1394		M	53.28877	-8.74147	0		0	0	4	5	5, 6	4	1	6	5	3	3	1	1	1	3	1	1	A	1	2	3	1	40			20		40		36	20180505	12:35	17.2	68.9	17	14.61	100
IRE	P0232	Ballyvaughan	PA1396		M	53.115	-9.15044	0		0	0	3	3	1	1	1	3	5	3, 4	3	1	3	4	3	1	1	A	1	2	3	1				50		50		6	20180505	17:08	18.6	58.5	n/a	n/a	100
IRE	P0233	Corcomore Abbey	PA1399		M	53.12682	-9.05359	0		0	0	4	5	1, 8	4	1	6	6	6	3	1	1	6	3	2	1	S, E	3	3	3	1	80			20				28	20180505	17:46	23.1	54	20.7	11.09	300
IRE	P0234	Kinvarra	PA1403		M	53.12851	-8.95637	0		0	1	3	2	1	3	5, 3	5	4	3, 4	3	1	2	6	3	1	1	A	2	2, 3	3	1	35			40		15		18	20180505	18:44	19	59.8	18.7	6.74	2000
IRE	P0234	Kinvarra	PA1406		M	53.15847	-8.95662	0		0	0	4	3	5	2	1	6	1	3	2	1	1	6	3	1	1	A	2	2, 3	3	1	35			40		15		18	20180505	18:44	19	59.8	18.7	6.74	2000
IRE	P0235	Parke's Castle	PA1408		M	54.26488	-8.33463	0		1	0	2	3	1	3	3	6	5	2	3	5	3	7	3	2	3	S	1	1, 5	3	2	50				50			12	20180506	11:50	15.9	72.5	18	11.79	100
IRE	P0235	Parke's Castle	PA1410		M	54.26488	-8.33463	0		1	0	3	4	1, 3	4	3	6	1	4, 9	3	2	2	7	3	2	3	S	1	1, 5	3	2	50				50			12	20180506	11:50	15.9	72.5	18	11.79	100
SSD	P0266	Kulturen-1	PA1417		M	55.70546	13.19611	0		0	0	4	3	1, 3	1	5	6	1	5, 2	2	1	3	12	1	1	3	A	1	1	2	1	5		10		35	50		47	20180507	12:16	31.2	27.4	37.7	3.88	200
SSD	P0266	Kulturen-1	PA1418		M	55.70546	13.19611	0		0	0	4	3	1, 3, 2006	2	3	3	1	5, 2	2	1	3	12	1	1	3	A	1	1	2	1	5		10		35	50		47	20180507	12:16	31.2	27.4	37.7	3.88	200
SSD	P0267	Grab-1	PA1423		M	55.75142	13.04138	0		1	1	3	2	1, 3	2	5	6	3	6, 5	2	1	3	6	2	1	2	A	2	3, 2	2	1	50	15	5			25		3	20180507	15:35	32.3	26.3	27.1	4.16	150
SSD	P0267	Grab-1	PA1426		M	55.75142	13.04138	0		1	0	3	3	1, 5	1	1	6	1	5, 4	2	1	2	6	2	1	2	A	2	3, 2	2	1	50	15	5			25		3	20180507	15:35	32.3	26.3	27.1	4.16	150
SSD	P0268	Olang-1	PA1429		M	55.79369	13.1225	0		1	0	3	3	1	1	3	6	2	5, 2	2	1	2	4	1	1	3	A	1	1, 2	2	1	15		10	15	20	40		3	20180507	17:50	25.4	35.1	26.6	2.45	30
SSD	P0268	Olang-1	PA1431		M	55.79369	13.1225	0		1	0	3	4	1	2	1	6	5	5, 2	2	1	2	4	1	1	3	A	1	1, 2	2	1	15		10	15	20	40		3	20180507	17:50	25.4	35.1	26.6	2.45	30
SSD	P0269	Torne-1	PA1438		M	55.67777	13.42023	0		1	0	3	3	1, 3	1	3	5	3	6, 5	2	1	3	6	1	1	2	A	2	2	2	2	10	10	5	10	10	55		52	20180508	10:28	19.6	49	18.4	0.38	300
SSD	P0269	Torne-1	PA1439		M	55.67777	13.42023	0		1	0	4	3	1, 5	2	1	3	4	5, 3	2	1	2	6	1	1	2	A	2	2	2	2	10	10	5	10	10	55		52	20180508	10:28	19.6	49	18.4	0.38	300
SSD	P0270	Son-1	PA1443		M	55.773	14.15341	0		1	0	3	3	1, 3	2	1	6	5	6, 5	2	1	2	6	1	1	2	A	1	2	2	1	45	15	5		30	5		63	20180508	13:30	31.4	28.3	39.5	2.72	30
SSD	P0270	Son-1	PA1444		M	55.773	14.15341	0		1	0	3	3	1	2	1	5	6	6, 5	2	1	3	6	1	1	2	A	1	2	2	1	45	15	5		30	5		63	20180508	13:30	31.4	28.3	39.5	2.72	30
SSD	P0271	Vita-1	PA1451		M	55.69422	14.16774	0		1	0	3	3	1, 3	3	1	6	3	3	2	1	3	6	3	1	2	A	1	2	2	1	25	15		10		50		58	20180508	15:42	32.1	29.8	31.9	2.48	50
SSD	P0271	Vita-1	PA1453		M	55.69422	14.16774	0		1	0	3	4	1	2	1	6	3	3	2	1	3	6	3	1	2	A	1	2	2	1	25	15		10		50		58	20180508	15:42	32.1	29.8	31.9	2.48	50
SSD	P0272	Sand-1	PA1458		M	55.57917	14.33291	0		1	0	3	2	1, 3	3	3	5	2	5, 9	2	1	2	9	4	1	2	A	4	2, 5	2	1	75	25						-4	20180508	17:16	21.7	45.4	30.1	2.84	150
SSD	P0272	Sand-1	PA1459		M	55.57917	14.33291	0		1	0	4	3	2, 3	2	1	4	1	9	2	1	2	9	4	1	2	A	4	2, 5	2	1	75	25						-4	20180508	17:16	21.7	45.4	30.1	2.84	150
SSD	P0273	Kia_1	PA1465		M	56.05585	14.30316	1	RL	1	0	3	2	1, 3	1	2	6	3	6	2	1	2	1	2	1	2	A	2	3	2	1	70		5			25		26	20180509	13:04	34.6	26.9	32	3.05	70
SSD	P0273	Kia_1	PA1466		M	56.05585	14.30316	0		1	0	3	3	1, 5	1	1	6	3	6	2	1	2	1	2	1	2	A	2	3	2	1	70		5			25		26	20180509	13:04	34.6	26.9	32	3.05	70
SSD	P0274	Ragnar-1	PA1473		M	56.08969	14.64852	0		1	0	3	3	1	1	1	6	3	7	2	1	2	6	3	1	2	A	1	4	2	1	45	25		15		15		9	20180509	15:56	37.1	26.8	33.4	3.11	30
SSD	P0274	Ragnar-1	PA1475		M	56.08969	14.64852	0		1	0	3	2	1, 5	1	1	6	6	7	2	2	2	6	3	1	2	A	1	4	2	1	45	25		15		15		9	20180509	15:56	37.1	26.8	33.4	3.11	30
SSD	P0275	Straw-1	PA1478		M	56.31554	16.03761	0		1	0	4	3	1	2	3	5	1	6, 9	2	1	1	11	2	1	1	A	3	3	2	1	100							4	20180509	19:28	17.8	85.5	16.8	4.67	1000
SSD	P0275	Straw-1	PA1479		M	56.31554	16.03761	0		1	0	4	2	1, 5, 2007	2	3	6	2	6, 9	2	1	1	11	2	1	1	A	3	3	2	1	100							4	20180509	19:28	17.8	85.5	16.8	4.67	1000
SSD	P0276	Aledal_2018	PA1485		M	56.70039	16.51431	0		1	0	4	3	1, 3	3	1	3	3	6, 7	2	1	3	11	2	1	2	A	3	3	2	1	75		15			10		18	20180510	10:07	23.5	48.9	23.4	21.4	200
SSD	P0276	Aledal_2018	PA1486		M	56.70039	16.51431	0		1	0	4	3	1, 3, 2007	3	1	5	4	6, 7	2	1	3	11	2	1	2	A	3	3	2	1	75		15			10		18	20180510	10:07	23.5	48.9	23.4	21.4	200
SSD	P0277	Bag_3	PA1492		M	56.95902	16.4053	1		1	0	4	4	3, 7	5	2	5	1	6	2	1	2	11	1	1	2	A	3	3	2	1	60	20	10	10				-3	20180510	13:08	37.3	38.1	31.2	4.54	1000
SSD	P0277	Bag_3	PA1493		M	56.95902	16.4053	0		1	0	4	3	3, 7	3	1	5	1	9	2	1	2	11	1	1	2	A	3	3	2	1	60	20	10	10				-3	20180510	13:08	37.3	38.1	31.2	4.54	1000
SSD	P0278	Frö-1	PA1497		M	57.40886	15.56853	0		1	0	4	3	1, 3, 2007	5	1	4	1	9	2	1	3	11	2	1	3	A	4	3, 5	2	1	65		15			20		98	20180510	16:43	25.1	47.2	22.3	1.45	100
SSD	P0278	Frö-1	PA1499		M	57.40886	15.56853	0		1	0	4	3	2, 3	1	1	6	2	9, 4	2	1	3	11	2	1	3	A	4	3, 5	2	1	65		15			20		98	20180510	16:43	25.1	47.2	22.3	1.45	100
SSD	P0279	Tur-1	PA1506		M	57.65104	14.80439	0		1	0	3	3	1	2	1	6	3	6, 9	2	4	2	13	4	1	2	A	5	5	2	1	85			15				269	20180511	10:37	20.6	75.3	29.1	7.81	150
SSD	P0279	Tur-1	PA1507		M	57.65104	14.80439	0		1	0	3	3	1, 2, 2005	1	1	6	3	6, 4	2	3	2	13	4	1	2	A	5	5	2	1	85			15				269	20180511	10:37	20.6	75.3	29.1	7.81	150
SSD	P0280	Lag-1	PA1512		M	58.1834	15.00652	0		1	0	4	1	2, 5	1	1	3	3	6, 4	2	4	2	10	2	1	2	S	3	1, 4	2	1	50	5	10	25		20		139	20180511	13:55	22.4	71.3	19.9	7.71	150
SSD	P0280	Lag-1	PA1513		M	58.1834	15.00652	0		1	0	4	2	2, 5	1	1	2	4	6, 7	2	4	2	10	2	1	2	S	3	1, 4	2	1	50	5	10	25		20		139	20180511	13:55	22.4	71.3	19.9	7.71	150
SSD	P0281	Dju-1	PA1518		M	58.29046	15.12591	0		1	0	4	1	1, 3	3	1	5	3	3, 6	3	1	2	1	3	2	1	E	4	3, 5	2	1	20	10				70		116	20180511	15:34	24.6	66.3	25.2	1.72	100
SSD	P0281	Dju-1	PA1519		M	58.29046	15.12591	0		1	0	3	2	3, 5	2	1	5	3	4	3	2	2	1	3	2	1	E	4	3, 5	2	1	20	10				70		116	20180511	15:34	24.6	66.3	25.2	1.72	100
SSD	P0282	Hill-1	PA1525		M	58.82053	14.9585	0		1	0	3	3	1, 3	1	1	5	1	4, 7	3	1	3	6	3	2	3	W	4	4	3	1	55	10	15	10		10		95	20180511	16:05	23.9	63.2	21.8	7.59	1000
SSD	P0282	Hill-1	PA1526		M	58.82053	14.9585	0		1	0	3	2	1, 3	1	1	3	4	4, 7	3	1	3	6	3	2	3	W	4	4	3	1	55	10	15	10		10		95	20180511	16:05	23.9	63.2	21.8	7.59	1000
SSD	P0283	Apollo-1	PA1531		M	59.43196	16.06748	0		0	0	4	4	1, 3, 2005	2	3	4	3	4, 7	3	2	4	14	4	2	4	N	4	4	3	1	40	30	30					9	20180512	14:46	23.4	64	23.2	16.41	100
SSD	P0283	Apollo-1	PA1532		M	59.43196	16.06748	0		0	0	3	3	1, 3, 2005	2	3	3	1	4, 7	3	2	4	14	4	2	4	N	4	4	3	1	40	30	30					9	20180512	14:46	23.4	64	23.2	16.41	100
SSD	P0284	Arby-1	PA1538		M	59.43111	16.80225	0		1	0	4	3	1, 3	2	3	3	1	9	3	1	3	11	4	1	3	A	5	5	3	1	45	30	15	10				3	20180512	17:04	24.3	60.2	20.4	4.44	500
SSD	P0284	Arby-1	PA1539		M	59.43111	16.80225	0		1	0	4	3	2, 3, 2005	1	1	3	1	9	3	1	3	11	4	1	3	A	5	5	3	1	45	30	15	10				3	20180512	17:04	24.3	60.2	20.4	4.44	500
SSD	P0285	Boulder-1	PA1548		M	59.78614	17.58582	0		1	0	3	2	1, 5	2	3	6	3	4, 7	2	1	3	10	3	2	2	N, E	3	1, 4	2	1	5	10	20	65				38	20180513	11:53	34.5	24.8	27.9	1.24	100
SSD	P0285	Boulder-1	PA1549		M	59.78614	17.58582	0		1	0	3	2	1, 3	1	1	3	2	4, 7	2	1	3	10	3	2	2	N, E	3	1, 4	2	1	5	10	20	65				38	20180513	11:53	34.5	24.8	27.9	1.24	100
SCO	P0237	Stirling	PA1569		M	56.12458	-3.94606	0		1	0	3	4	1	3	3	3	4	6	4	1	2	6	3	2	1	S, W	3	2, 3	4	1	75			15		10		78	20180508	14:13	16.4	71.3	15.5	8.5	5000
SCO	P0237	Stirling	PA1573		M	56.12458	-3.94606	0		1	0	3	3	1, 3, 2005	1	3	4	2	6, 4	3	1	2	6	3	2	1	S, W	3	2, 3	4	1	75			15		10		78	20180508	14:13	16.4	71.3	15.5	8.5	5000
SCO	P0240	Kinkell Bridge	PA1576		M	56.32973	-3.72893	1	RL	1	0	4	5	4, 7	2	2, 3	6	3	6, 7	3	1	4	2	1	1	3	A	5	4	4	1	35	5		10	25	25		14	20180508	15:55	15.3	82.5	14.2	6.72	300
SCO	P0240	Kinkell Bridge	PA1580		M	56.32973	-3.72893	0		1	0	4	3	1, 4	4	3	3	4	6, 4	4	1	3	2	1	1	3	A	5	4	4	1	35	5		10	25	25		14	20180508	15:55	15.3	82.5	14.2	6.72	300
SCO	P0241	Errol	PA1583		M	56.40711	-3.21213	0		0	0	4	3	2, 3, 2005	2	1	6	3	4	4	2	1	3	3	1	1	A	3	2, 3	4	1	75	5	5	5		10		11	20180508	17:47	14.7	88.5	15.5	4.11	10000
SCO	P0241	Errol	PA1586		M	56.40711	-3.21213	0		0	0	4	3	2, 3, 2005	1	1	5	4	3	4	1	1	3	3	1	1	A	3	2, 3	4	1	75	5	5	5		10		11	20180508	17:47	14.7	88.5	15.5	4.11	10000
SCO	P0242	Carnoustie	PA1588		M	56.50444	-2.75932	0		0	0	3	4	1, 3	4	3	6	3	6	4	1	3	2	3	1	3	A	4	3, 5	3	2	55	15	5	15		10		23	20180509	10:17	16.8	62	13.6	4.77	300
SCO	P0242	Carnoustie	PA1591		M	56.50444	-2.75932	0		0	0	3	3	1	2	1	5	3	6	3	2	4	2	3	1	3	A	4	3, 5	3	2	55	15	5	15		10		23	20180509	10:17	16.8	62	13.6	4.77	300
SCO	P0243	Whitestone	PA1595		M	57.02153	-2.59091	0		0	0	4	4	1, 2	2	3	4	4	4, 7	2	1	2	4	3	2	2	S	3	2, 3	2	1	50			15	20	15		78	20180509	12:52	17.7	50.4	15.2	0.27	1000
SCO	P0243	Whitestone	PA1597		M	57.02153	-2.59091	0		0	0	3	4	1, 4	3	1	3	2	6, 7	2	2	3	4	3	2	2	S	3	2, 3	2	1	50			15	20	15		78	20180509	12:52	17.7	50.4	15.2	0.27	1000
SCO	P0244	Lumsden	PA1600		M	57.28711	-2.87331	0		0	0	3	3	1, 3	2	1	3	3	5, 7	3	1	3	12	1	2	3	W	3	2, 4	3	1	15		20	40	10	15		238	20180509	15:31	13.5	55.5	14	1.79	1000
SCO	P0244	Lumsden	PA1604		M	57.28711	-2.87331	0		0	0	3	3	1, 4	3	3	2	5	6	3	1	4	12	1	2	3	W	3	2, 4	3	1	15		20	40	10	15		238	20180509	15:31	13.5	55.5	14	1.79	1000
SCO	P0245	Cabrach	PA1606		M	57.32767	-3.02025	0		0	0	2	2	1	1	1	6	1	6	3	1	3	6	3	1	3	S, W	4	3, 5	3	1	55		5	40				317	20180509	16:30	11.5	69.1	13.5	1.98	50
SCO	P0246	Maggieknockater	PA1610		M	57.50316	-3.13416	0		0	0	3	5	1	3	1	4	1	9	3	2	3	6	3	3	3	S,E	4	3, 5	3	1	45		5	15	35			168	20180509	18:31	11.4	68.4	12.5	12.3	50
SCO	P0247	Rothes	PA1611		M	57.52013	-3.20886	0		0	0	4	3	1, 5	3	1	6	3	6, 5	1	1	1	4	3	1	1	A	2	3	1	1	75	5	5			15		70	20180510	10:31	19.2	40.4	24.2	0.47	10000
SCO	P0247	Rothes	PA1612		M	57.51982	-3.20906	0		0	0	4	3	1	2	1	3	3	6, 5	1	1	1	4	3	1	1	A	2	3	1	1	75	5	5			15		70	20180510	10:31	19.2	40.4	24.2	0.47	10000
SCO	P0248	Findlater Castle	PA1617		M	57.68685	-2.77162	0		0	0	3	2	5	1	1	1	3	4, 5	2	1	3	11	3	1	3	A	4	5	2	1	55				35	10		61	20180510	16:16	21.2	49	15	1.9	30
SCO	P0255	Lochcarron	PA1621		M	57.40237	-5.48587	0		0	0	3	3	2, 3	3	1	1	3	4	4	4	3	2	1	3	2	S, E	5	5	3	1	55	5	10			25	5	14	20180511	17:11	15.7	69.6	15.6	28.08	50
SCO	P0249	Wester Greenskares	PA1624		M	57.66273	-2.3748	1	RL	1	0	3	3	4	4	2	3	6	6	3	3	3	2	2	1	3	A	2	3, 2	3	1	25		15	20		40		133	20180510	14:01	15.3	56.2	16.6	7.57	300
SCO	P0249	Wester Greenskares	PA1627		M	57.66273	-2.3748	0		1	0	4	3	1, 4	4	3	6	1	6, 9	3	1	3	2	2	1	3	A	2	3, 2	3	1	25		15	20		40		133	20180510	14:01	15.3	56.2	16.6	7.57	300
SCO	P0250	Kinloss Abbey	PA1630		M	57.63403	-3.56683	0		1	0	4	2	1	2	3	5	3	6, 5	3	1	4	6	3	1	2	A	2	3, 2	3	1	50	10	10	20		10		3	20180510	18:03	22.4	37.7	18.7	2.48	400
